transaction_id,account_id,transaction_date,amount,transaction_type,merchant_id
537,903,2023-02-02 20:23:55,46.86,debit,39
538,503,2024-09-27 08:05:21,229.29,credit,31
539,721,2023-02-20 11:12:43,220.58,debit,4
540,448,2023-12-18 10:39:46,13.27,debit,45
541,894,2023-08-05 08:15:04,359.09,debit,11
542,576,2024-08-30 08:41:11,24.17,credit,2
543,258,2024-03-04 05:30:43,64.21,debit,9
544,844,2023-08-17 05:40:31,29.07,credit,13
545,121,2024-02-20 20:37:43,236.22,debit,42
546,810,2022-06-27 18:25:23,166.07,credit,16
547,978,2023-05-06 14:15:13,52.35,credit,18
548,54,2022-12-18 09:20:42,137.44,credit,37
549,331,2023-03-29 22:17:27,24.45,credit,29
550,784,2024-01-25 13:08:32,57.81,credit,32
551,241,2022-09-28 06:21:10,56.81,debit,18
552,755,2022-04-11 12:02:53,32.61,debit,27
553,530,2024-05-08 09:47:58,250.8,debit,14
554,483,2023-02-17 03:45:59,136.3,credit,9
555,187,2022-06-07 12:18:34,39.41,credit,34
556,858,2023-12-26 07:37:44,33.27,credit,11
557,656,2022-09-21 22:06:24,2.17,debit,23
558,262,2022-11-10 13:55:08,51.06,credit,25
559,953,2022-08-26 06:11:39,89.78,credit,18
560,364,2023-03-18 23:51:33,39.04,debit,40
561,491,2023-12-16 13:13:29,144.66,credit,7
562,431,2023-11-13 22:06:42,63.67,debit,33
563,239,2022-09-27 12:32:05,45.63,debit,29
564,304,2022-10-13 22:02:13,335.74,credit,6
565,298,2023-09-12 11:46:41,36.59,debit,4
566,76,2023-07-11 03:15:21,60.95,debit,17
567,700,2022-04-04 20:59:46,57.81,credit,26
568,333,2022-06-04 11:04:43,33.12,debit,44
569,900,2022-10-07 09:27:55,29.43,debit,17
570,999,2023-08-13 02:12:47,43.21,debit,41
571,758,2022-12-18 07:04:42,239.62,credit,28
572,642,2023-12-04 20:51:51,174.85,debit,37
573,474,2024-04-16 07:33:54,137.11,credit,2
574,827,2024-03-07 17:53:03,73.3,debit,10
575,923,2022-04-13 23:50:21,85.05,debit,31
576,283,2022-08-31 16:18:45,37.3,debit,37
577,591,2023-03-15 18:27:26,9.27,credit,19
578,72,2022-06-07 04:16:09,48.24,debit,9
579,263,2022-06-10 20:28:20,82.12,credit,43
580,703,2023-04-30 05:57:13,7.08,debit,49
581,879,2024-08-14 19:06:57,11.08,debit,26
582,887,2022-04-20 01:31:30,36.62,credit,47
583,942,2022-07-31 18:06:18,54.89,debit,36
584,575,2024-09-11 03:27:08,59.97,debit,34
585,1000,2023-08-20 22:05:32,15.05,debit,18
586,892,2022-03-19 00:04:26,30.71,credit,18
587,12,2023-08-20 12:27:50,36.4,debit,11
588,141,2022-09-27 23:04:21,8.4,credit,46
589,766,2024-05-30 17:36:03,47.36,debit,13
590,555,2022-11-25 09:59:29,9.0,debit,34
591,17,2022-08-13 08:22:39,145.87,debit,17
592,63,2024-07-27 02:40:39,58.54,credit,30
593,253,2023-05-08 18:05:32,47.48,credit,19
594,465,2024-08-09 06:08:02,16.23,credit,27
595,376,2023-10-07 14:12:05,30.82,debit,48
596,804,2023-09-11 15:31:34,31.79,debit,30
597,981,2022-01-21 19:35:13,505.61,debit,47
598,520,2022-03-11 22:17:48,216.47,credit,19
599,837,2024-01-17 13:17:47,1.85,debit,27
600,90,2024-02-15 13:12:20,115.12,credit,11
601,720,2022-09-09 03:22:31,35.47,credit,34
602,804,2023-10-31 17:01:36,13.23,credit,37
603,796,2023-07-08 13:04:17,146.74,credit,16
604,630,2024-04-22 11:51:06,16.93,credit,36
605,861,2024-06-15 05:31:37,70.38,debit,19
606,175,2022-08-28 13:50:00,120.01,debit,3
607,76,2023-05-21 12:38:10,97.03,debit,40
608,613,2023-01-17 23:48:07,456.0,credit,2
609,926,2024-03-20 16:19:08,184.87,debit,46
610,663,2024-09-18 20:01:18,178.57,debit,43
611,400,2023-08-15 15:01:36,52.73,credit,37
612,782,2023-09-06 23:47:56,1.01,debit,12
613,970,2024-07-24 14:47:16,159.1,credit,18
614,71,2023-07-28 21:38:24,986.98,debit,9
615,180,2024-02-17 05:46:56,62.48,debit,31
616,124,2022-02-23 20:57:13,508.19,debit,49
617,381,2024-02-20 11:38:25,18.34,credit,48
618,293,2024-06-24 02:57:52,42.2,credit,30
619,797,2023-11-26 01:49:54,22.46,debit,17
620,195,2023-01-02 02:44:55,77.36,debit,13
621,911,2024-06-11 19:15:02,191.33,credit,15
622,228,2023-09-08 03:26:57,49.98,credit,7
623,431,2022-11-15 23:14:52,284.03,credit,42
624,942,2024-04-14 10:21:49,94.45,credit,16
625,436,2023-05-03 02:01:41,75.15,debit,1
626,787,2024-04-21 06:56:46,185.6,debit,16
627,461,2024-06-17 15:29:26,12.84,credit,36
628,618,2023-11-07 17:10:24,178.34,debit,42
629,21,2024-05-10 08:59:04,33.4,debit,1
630,64,2023-01-25 20:03:07,39.56,credit,44
631,165,2024-05-31 09:33:16,109.79,credit,1
632,27,2024-04-08 09:58:56,278.65,credit,50
633,311,2022-03-17 00:12:27,103.65,credit,49
634,285,2022-12-17 15:23:58,125.62,debit,37
635,660,2022-11-10 08:51:31,179.85,credit,22
636,281,2024-05-10 07:33:52,36.02,credit,28
637,838,2022-12-03 13:18:55,210.7,credit,50
638,831,2024-03-12 00:03:25,64.95,credit,35
639,164,2023-01-02 18:04:23,23.18,credit,18
640,898,2023-05-31 20:51:36,51.72,debit,48
641,918,2024-05-26 10:13:38,33.9,credit,44
642,224,2023-07-22 00:17:27,31.16,credit,11
643,784,2023-05-05 05:09:46,39.85,credit,17
644,146,2023-12-10 19:03:20,23.95,credit,39
645,965,2022-03-17 09:12:24,132.21,debit,37
646,950,2023-02-10 07:16:48,104.1,credit,31
647,868,2023-05-23 06:42:25,125.45,credit,41
648,30,2023-05-25 10:25:13,50.54,credit,32
649,45,2022-12-12 10:53:54,176.22,debit,48
650,787,2024-08-23 23:44:36,16.66,debit,33
651,471,2024-04-07 05:24:12,101.59,debit,50
652,34,2024-04-27 07:41:40,38.67,credit,38
653,653,2024-05-28 17:03:59,89.99,credit,16
654,427,2022-01-25 13:16:05,46.92,debit,34
655,830,2024-04-30 07:26:32,187.57,debit,14
656,886,2023-09-02 21:11:48,266.27,debit,36
657,221,2023-10-30 07:40:15,162.85,credit,15
658,868,2024-05-13 15:55:52,23.17,debit,17
659,534,2022-01-27 14:29:05,38.57,credit,9
660,692,2022-12-22 22:36:55,302.13,credit,14
661,948,2024-03-28 11:26:06,68.98,debit,45
662,367,2023-09-14 12:37:30,339.99,debit,24
663,932,2022-07-01 12:11:36,59.8,debit,11
664,841,2023-07-28 01:56:16,363.82,debit,29
665,743,2024-03-09 19:27:07,312.02,debit,25
666,915,2024-01-01 11:55:38,129.64,credit,4
667,550,2024-05-04 20:32:44,1.06,credit,32
668,582,2022-02-16 06:51:51,61.37,debit,32
669,116,2022-08-27 08:45:18,290.61,credit,3
670,239,2022-06-09 18:39:45,259.65,debit,6
671,335,2022-03-07 19:36:51,24.9,credit,19
672,441,2024-03-16 02:20:55,61.14,debit,17
673,148,2022-04-18 09:50:02,216.59,credit,48
674,9,2022-07-27 02:18:44,103.5,debit,5
675,288,2023-12-19 22:06:20,225.51,credit,10
676,388,2022-02-16 13:23:14,210.24,debit,27
677,50,2023-05-25 08:32:10,285.64,debit,36
678,850,2022-03-04 09:06:58,14.96,credit,32
679,517,2023-02-25 11:18:49,18.83,debit,21
680,916,2024-05-11 04:52:58,10.37,debit,48
681,855,2024-09-23 19:17:52,328.5,credit,32
682,638,2022-08-07 15:45:11,77.36,credit,43
683,587,2024-06-17 10:39:03,7.98,debit,34
684,677,2023-04-11 02:58:44,46.55,debit,49
685,278,2022-02-02 18:30:38,51.96,credit,15
686,954,2022-05-15 01:57:07,199.01,credit,9
687,836,2023-01-28 09:11:59,159.58,debit,2
688,989,2024-05-06 03:57:23,140.3,debit,39
689,300,2023-06-12 01:27:33,2.65,debit,45
690,802,2022-03-27 14:20:22,289.88,credit,6
691,589,2022-02-23 18:36:30,29.13,debit,27
692,810,2023-12-20 08:32:41,119.01,credit,21
693,649,2023-01-25 03:00:31,7.66,credit,34
694,618,2024-04-16 09:39:28,10.21,credit,40
695,607,2022-02-19 14:19:13,1.15,credit,22
696,135,2022-01-18 22:49:08,100.15,credit,8
697,580,2022-11-03 23:55:13,119.11,debit,20
698,147,2024-03-20 07:49:07,6.21,debit,38
699,490,2023-02-22 17:46:53,41.18,credit,9
700,478,2023-08-15 20:38:39,228.82,credit,19
701,159,2022-07-22 15:57:38,12.82,credit,32
702,384,2024-08-13 11:17:53,29.29,credit,11
703,163,2023-03-01 10:27:29,66.28,credit,28
704,441,2024-05-15 12:55:06,221.63,credit,49
705,853,2023-12-01 15:41:02,35.3,debit,36
706,189,2022-01-04 21:44:33,702.71,debit,21
707,415,2023-09-02 17:48:09,52.67,credit,2
708,339,2023-06-28 02:04:10,58.62,debit,7
709,607,2022-11-03 19:46:26,15.63,debit,25
710,181,2022-06-20 12:15:23,136.81,debit,42
711,288,2022-04-20 12:35:46,33.48,debit,36
712,834,2023-04-03 12:43:46,118.94,debit,21
713,187,2023-03-31 09:29:01,30.3,debit,38
714,884,2023-01-11 09:19:22,58.9,debit,41
715,138,2022-07-06 17:05:57,233.11,debit,13
716,130,2023-07-06 08:32:08,161.14,credit,26
717,194,2022-05-18 01:57:26,20.15,credit,23
718,316,2022-10-22 01:28:47,112.29,credit,13
719,984,2022-07-24 14:16:36,118.87,debit,36
720,785,2023-09-07 22:48:15,11.39,debit,29
721,864,2024-04-30 19:17:01,75.24,credit,9
722,144,2023-12-17 08:54:31,36.24,debit,20
723,16,2022-04-18 08:36:51,75.54,debit,21
724,302,2022-06-02 04:01:00,180.11,debit,41
725,423,2022-04-26 14:45:05,20.67,debit,8
726,245,2023-09-01 17:41:31,15.79,debit,26
727,927,2024-04-06 14:55:45,37.65,credit,38
728,107,2022-02-14 08:10:47,365.08,debit,27
729,88,2023-04-18 02:56:10,165.32,debit,23
730,129,2022-12-17 02:30:57,2.36,debit,31
731,907,2024-02-26 09:50:48,61.5,credit,14
732,887,2022-02-09 15:10:57,35.71,debit,17
733,341,2023-09-27 10:48:31,121.98,debit,8
734,4,2022-05-06 06:12:11,73.79,credit,10
735,327,2023-10-17 04:43:33,400.58,debit,15
736,410,2022-05-31 08:45:11,29.66,debit,31
737,879,2023-08-25 16:48:52,106.37,debit,23
738,306,2022-03-26 02:53:38,144.56,debit,34
739,908,2023-09-25 16:48:18,209.54,debit,23
740,607,2023-03-06 21:01:10,62.7,credit,21
741,721,2024-03-10 09:56:32,139.36,debit,10
742,225,2022-12-07 05:06:38,43.35,debit,22
743,971,2024-02-05 14:54:32,68.61,debit,42
744,348,2024-09-25 11:06:09,271.17,credit,29
745,992,2022-08-26 05:13:10,359.27,credit,49
746,321,2022-11-16 04:08:36,152.25,debit,17
747,559,2023-06-18 19:16:05,56.28,debit,28
748,988,2023-06-01 23:06:20,205.81,debit,40
749,181,2022-04-01 23:19:22,3.14,debit,23
750,618,2023-05-16 02:09:39,13.01,credit,44
751,711,2023-05-21 11:49:29,129.94,credit,1
752,386,2022-07-24 00:40:11,41.31,credit,42
753,618,2022-06-10 23:06:06,362.86,debit,2
754,792,2022-09-30 11:12:09,68.74,debit,17
755,772,2022-08-01 00:16:59,67.32,debit,34
756,108,2024-07-10 05:04:54,136.01,credit,13
757,531,2024-09-26 01:29:06,175.1,debit,7
758,410,2022-08-13 08:06:18,77.45,debit,26
759,971,2023-10-14 10:31:57,28.9,debit,28
760,296,2024-05-29 17:15:22,178.1,debit,7
761,818,2024-03-26 17:45:16,46.34,debit,9
762,171,2023-05-07 01:06:47,23.1,credit,47
763,331,2024-01-14 04:33:56,119.84,credit,25
764,493,2022-03-19 21:23:37,11.38,credit,41
765,195,2023-04-01 01:39:33,426.32,debit,39
766,12,2023-05-28 16:14:36,120.09,credit,44
767,195,2022-11-03 14:54:52,511.35,credit,8
768,490,2022-05-01 03:24:44,49.66,debit,7
769,795,2024-04-19 16:30:53,425.71,credit,6
770,881,2023-01-12 15:18:48,18.88,debit,10
771,182,2024-07-26 21:58:59,4.99,debit,27
772,962,2023-04-09 23:14:39,4.02,debit,20
773,817,2023-04-17 06:47:31,75.03,credit,3
774,656,2024-05-08 03:49:33,10.4,credit,30
775,898,2024-08-31 09:38:46,86.13,debit,30
776,316,2024-07-26 08:33:29,47.61,debit,32
777,694,2022-07-11 14:56:13,49.07,credit,31
778,30,2023-08-09 17:30:16,121.14,credit,21
779,596,2023-01-11 14:38:20,21.37,credit,20
780,678,2022-05-27 18:27:25,174.58,credit,12
781,796,2024-01-06 05:29:47,104.68,credit,35
782,793,2023-01-18 14:42:40,295.73,debit,18
783,96,2022-05-20 20:14:52,54.47,credit,23
784,381,2023-10-12 12:42:54,486.95,credit,28
785,778,2023-04-22 09:23:48,102.91,debit,14
786,444,2022-02-28 04:17:18,435.23,debit,48
787,298,2022-04-15 04:16:08,3.29,debit,8
788,808,2022-12-06 05:23:17,156.22,credit,16
789,737,2022-06-16 01:50:49,203.54,debit,49
790,845,2023-11-17 16:24:41,6.56,credit,1
791,361,2023-02-24 22:41:21,103.81,debit,5
792,374,2023-11-22 01:36:53,194.3,debit,5
793,554,2024-02-04 02:48:21,98.8,debit,23
794,303,2022-05-08 06:41:32,7.91,debit,18
795,421,2022-11-23 18:44:56,141.88,credit,35
796,246,2024-05-19 09:33:06,7.5,debit,4
797,720,2023-07-06 05:07:37,204.1,debit,29
798,237,2024-01-31 02:20:27,5.28,credit,16
799,534,2024-07-10 10:27:55,17.74,debit,20
800,185,2023-07-18 21:45:52,38.61,credit,23
801,468,2024-04-19 15:33:18,120.41,debit,5
802,754,2023-12-15 18:07:42,449.37,credit,48
803,363,2022-08-23 14:54:15,15.04,debit,37
804,283,2023-03-06 13:38:31,18.48,credit,50
805,553,2023-01-27 19:51:32,55.23,debit,29
806,336,2022-06-08 08:01:01,217.11,credit,1
807,162,2024-04-19 20:29:27,75.56,credit,1
808,160,2023-07-29 16:39:21,46.56,debit,31
809,474,2024-03-06 01:13:14,98.85,credit,43
810,601,2024-03-03 06:24:19,36.22,debit,8
811,322,2023-07-11 11:29:32,61.53,credit,33
812,12,2023-04-22 05:50:52,48.52,credit,41
813,424,2023-03-19 15:50:20,195.64,credit,50
814,73,2022-02-17 15:57:40,309.65,debit,32
815,588,2024-06-07 02:09:29,171.04,debit,40
816,858,2024-07-01 15:52:25,69.38,credit,18
817,201,2023-07-24 04:22:43,84.22,debit,8
818,522,2022-12-03 22:43:10,16.03,credit,25
819,864,2022-08-08 10:36:56,164.86,debit,40
820,505,2022-07-29 12:18:06,108.9,debit,13
821,738,2024-08-27 15:22:19,279.27,debit,48
822,688,2022-04-17 16:17:52,26.87,debit,48
823,788,2024-05-21 06:25:27,171.12,debit,22
824,39,2022-08-05 03:21:00,138.5,debit,7
825,60,2024-09-19 04:52:33,37.08,debit,32
826,578,2023-10-20 11:15:36,132.09,debit,30
827,321,2022-04-01 12:00:28,309.83,debit,4
828,435,2022-11-13 07:41:36,300.76,debit,36
829,636,2023-07-08 09:11:34,152.6,debit,19
830,676,2023-03-30 17:35:26,5.91,debit,26
831,408,2023-11-21 03:46:56,246.94,debit,14
832,923,2023-12-16 09:52:45,128.68,debit,15
833,386,2022-07-05 09:24:07,44.6,credit,8
834,671,2024-01-31 10:26:05,24.88,credit,35
835,569,2023-03-10 17:38:32,14.82,credit,12
836,78,2023-05-31 07:38:45,6.19,debit,4
837,194,2022-07-31 13:16:41,168.34,credit,12
838,285,2023-07-25 02:48:48,32.28,debit,32
839,527,2023-02-26 08:54:00,2.95,credit,41
840,524,2023-08-03 18:00:04,60.75,debit,33
841,613,2023-12-07 16:12:13,79.07,credit,10
842,156,2024-04-15 07:23:48,22.25,debit,25
843,340,2023-09-08 07:39:26,5.41,credit,43
844,125,2022-09-07 01:24:49,25.16,credit,43
845,871,2024-04-17 19:36:58,136.4,credit,40
846,280,2022-03-05 08:43:45,10.3,credit,17
847,917,2022-07-30 09:00:38,97.17,credit,11
848,906,2022-09-18 00:58:29,19.0,debit,42
849,622,2022-01-28 16:04:19,26.13,debit,42
850,846,2023-07-05 11:36:51,59.92,credit,45
851,869,2022-08-28 16:43:38,12.75,credit,49
852,658,2022-09-06 02:37:57,22.82,debit,31
853,728,2024-04-13 11:47:56,51.5,credit,15
854,910,2024-04-24 21:42:29,48.0,debit,14
855,674,2022-05-13 16:35:29,166.01,credit,11
856,128,2024-05-28 23:50:11,9.33,credit,11
857,314,2022-03-22 12:41:32,236.32,credit,50
858,332,2022-05-29 12:44:27,203.29,credit,16
859,150,2022-05-30 02:51:21,174.29,credit,42
860,454,2023-04-12 01:39:23,44.42,debit,2
861,36,2024-01-07 14:45:01,207.71,credit,27
862,685,2022-03-22 22:38:49,24.22,credit,21
863,420,2022-04-06 18:27:19,15.94,credit,40
864,22,2023-04-08 20:36:25,5.52,debit,32
865,206,2023-05-01 19:49:12,336.24,credit,18
866,639,2022-07-01 08:20:13,44.18,credit,45
867,848,2022-05-18 04:15:48,299.57,credit,21
868,957,2022-12-30 13:01:00,38.2,credit,14
869,356,2024-09-11 13:00:03,285.75,debit,10
870,440,2023-07-06 12:02:48,281.12,credit,5
871,729,2024-05-14 21:47:11,308.73,debit,1
872,96,2022-08-12 20:10:36,82.26,credit,15
873,929,2023-10-19 07:24:46,241.14,credit,23
874,941,2022-09-21 01:33:00,361.34,debit,26
875,164,2024-06-29 22:22:55,47.1,credit,4
876,148,2022-03-20 21:19:56,65.13,debit,26
877,530,2022-02-18 17:03:36,152.43,debit,23
878,294,2023-03-28 19:01:28,42.86,debit,28
879,195,2022-04-06 07:24:29,168.2,debit,47
880,663,2022-02-15 09:44:58,9.21,credit,43
881,480,2022-09-11 17:19:21,88.95,debit,13
882,877,2023-02-01 00:27:39,15.66,credit,16
883,123,2022-06-25 04:53:02,41.66,credit,10
884,400,2022-10-17 06:59:06,35.91,credit,43
885,699,2022-11-18 20:45:35,219.11,debit,46
886,965,2022-08-25 02:25:16,25.81,debit,10
887,452,2023-09-28 01:57:16,198.31,debit,1
888,661,2022-11-19 12:15:37,189.56,debit,22
889,104,2024-04-30 20:03:38,82.91,debit,38
890,755,2023-12-23 19:56:03,31.96,debit,28
891,462,2023-12-19 11:07:50,30.88,debit,6
892,743,2023-06-30 07:16:55,75.04,credit,46
893,991,2024-05-20 18:10:11,1.06,credit,28
894,718,2024-09-01 22:58:38,90.95,credit,24
895,710,2022-05-10 12:15:32,366.35,credit,45
896,396,2022-09-22 09:16:56,20.17,debit,41
897,912,2023-02-06 21:57:54,102.21,debit,29
898,337,2023-10-25 22:22:55,391.72,debit,6
899,599,2022-11-24 14:57:38,236.38,credit,1
900,142,2022-08-19 05:25:34,227.96,credit,29
901,317,2024-01-24 19:17:45,207.02,credit,5
902,711,2023-07-26 21:58:46,44.36,credit,50
903,558,2024-05-23 10:24:16,265.55,credit,12
904,800,2023-12-01 05:02:47,340.32,credit,8
905,527,2022-08-15 12:57:08,82.17,credit,43
906,556,2022-07-06 16:20:35,52.54,debit,7
907,401,2023-01-14 16:40:14,64.18,debit,6
908,681,2023-09-07 03:34:45,48.81,credit,8
909,310,2023-07-16 12:57:17,28.65,credit,35
910,495,2022-03-08 12:30:04,115.62,credit,26
911,556,2023-01-29 12:34:52,99.23,credit,1
912,610,2024-08-02 07:46:27,74.52,credit,27
913,773,2023-06-03 18:08:46,12.09,debit,28
914,109,2023-05-26 01:55:48,191.28,debit,48
915,795,2022-02-02 07:16:37,23.07,credit,31
916,372,2023-02-18 10:31:05,14.6,credit,42
917,855,2023-12-09 16:21:52,117.08,credit,50
918,616,2023-05-22 17:50:19,61.03,debit,48
919,768,2022-06-17 06:22:43,7.4,credit,10
920,891,2023-06-16 22:47:37,52.73,debit,28
921,206,2022-06-25 22:00:31,177.29,debit,12
922,847,2022-02-19 14:20:35,114.62,debit,15
923,43,2024-07-31 04:21:04,54.08,credit,2
924,865,2023-06-13 05:16:56,25.55,debit,18
925,245,2023-02-02 19:17:10,119.89,credit,44
926,287,2024-07-05 22:16:43,262.24,credit,43
927,355,2023-08-16 10:12:43,124.71,credit,23
928,785,2023-04-19 10:33:07,201.14,credit,10
929,476,2023-09-24 08:48:52,88.46,credit,6
930,83,2022-06-22 13:30:27,151.89,credit,17
931,110,2024-03-19 08:45:33,271.87,credit,49
932,950,2022-06-23 12:05:16,178.03,debit,49
933,190,2024-03-16 19:11:09,288.76,credit,3
934,983,2024-04-28 02:26:38,67.69,credit,1
935,800,2024-04-28 14:30:35,281.48,credit,10
936,936,2024-06-10 06:19:23,116.61,credit,4
937,909,2024-06-24 02:57:08,244.87,credit,37
938,251,2022-10-06 22:11:55,4.82,credit,13
939,724,2024-07-10 18:28:42,128.7,debit,28
940,291,2022-06-01 15:03:17,226.05,debit,31
941,645,2022-07-21 05:24:50,22.97,credit,17
942,201,2022-03-20 04:37:50,130.09,credit,35
943,797,2023-06-12 17:20:17,209.13,credit,17
944,326,2023-04-22 17:51:14,40.75,credit,4
945,511,2022-08-30 23:31:25,62.35,credit,14
946,409,2024-03-09 20:10:04,101.14,credit,37
947,607,2023-05-28 09:17:14,87.87,debit,33
948,790,2024-01-09 17:19:46,4.8,debit,12
949,962,2023-09-01 15:12:16,12.47,debit,2
950,941,2022-11-16 00:11:30,12.71,debit,6
951,837,2023-03-12 04:32:07,36.5,debit,45
952,508,2023-10-25 21:04:54,33.86,debit,34
953,731,2023-02-25 19:44:52,162.68,credit,50
954,601,2022-09-05 13:47:49,102.04,debit,40
955,72,2023-04-12 15:24:46,173.26,credit,29
956,247,2022-02-21 04:52:01,8.7,credit,11
957,641,2023-09-10 22:11:58,79.68,debit,10
958,724,2022-08-24 22:44:01,46.95,credit,36
959,940,2024-01-22 04:42:59,227.61,debit,19
960,855,2022-07-30 10:26:42,147.63,debit,2
961,608,2022-09-15 05:17:48,244.14,debit,2
962,587,2023-11-17 15:52:26,5.7,credit,13
963,935,2023-09-16 21:59:11,153.11,credit,31
964,566,2024-02-10 13:37:52,93.19,credit,40
965,344,2022-04-21 22:07:38,209.16,debit,1
966,971,2023-02-03 23:02:42,84.91,debit,14
967,925,2024-03-02 14:00:55,93.24,debit,16
968,54,2023-12-04 09:58:05,6.38,credit,13
969,730,2023-08-12 04:09:54,132.5,credit,47
970,528,2022-07-01 07:07:28,38.28,debit,47
971,611,2022-03-16 20:49:24,2.39,credit,25
972,532,2023-11-17 18:40:05,8.25,debit,38
973,558,2022-08-31 17:59:55,378.39,credit,7
974,963,2024-03-30 16:33:19,50.97,debit,30
975,193,2023-11-04 16:01:00,243.06,debit,17
976,895,2023-01-12 02:53:30,385.3,debit,43
977,58,2023-10-30 01:33:33,344.33,debit,24
978,437,2022-05-31 08:35:45,256.17,debit,38
979,111,2024-06-13 08:07:40,270.28,credit,17
980,129,2023-06-02 05:21:47,40.93,credit,17
981,849,2024-05-24 23:12:08,19.71,credit,25
982,706,2022-09-10 16:20:41,122.35,credit,42
983,925,2024-08-13 08:52:43,80.36,debit,9
984,852,2022-05-08 09:44:56,12.48,credit,3
985,326,2023-05-13 16:30:09,135.81,credit,45
986,8,2023-12-19 20:27:03,99.3,credit,46
987,29,2024-05-10 14:09:25,238.59,debit,32
988,112,2024-09-08 17:14:26,112.74,credit,3
989,947,2022-01-09 21:33:41,102.38,debit,1
990,673,2022-01-02 03:35:36,69.74,debit,40
991,131,2023-12-16 02:21:56,74.56,debit,8
992,188,2023-01-12 14:07:17,370.49,credit,30
993,675,2023-01-22 19:44:02,17.88,debit,35
994,709,2024-01-15 23:59:32,70.92,debit,27
995,475,2024-03-12 22:06:49,127.99,credit,13
996,364,2024-08-21 14:34:42,68.09,credit,6
997,204,2024-01-01 18:40:16,39.96,debit,32
998,212,2023-03-30 14:38:05,40.65,debit,3
999,621,2024-02-21 10:03:35,31.93,credit,4
1000,276,2022-04-15 07:48:54,50.57,credit,28
1001,73,2022-02-23 12:48:16,246.38,debit,45
1002,679,2023-05-31 13:27:09,84.44,credit,44
1003,772,2022-05-13 13:20:25,32.97,debit,23
1004,243,2022-08-18 21:57:54,58.24,debit,13
1005,787,2022-06-20 19:41:20,13.42,debit,23
1006,102,2023-07-30 17:51:26,281.25,credit,3
1007,987,2023-11-18 06:34:42,62.95,debit,38
1008,685,2023-03-27 19:18:18,471.81,credit,24
1009,171,2022-10-14 18:31:29,51.24,credit,12
1010,653,2022-05-12 18:32:39,217.21,debit,9
1011,909,2023-12-01 20:21:19,35.55,debit,1
1012,188,2022-11-04 20:17:06,9.51,credit,20
1013,441,2024-08-12 13:33:10,3.87,debit,17
1014,86,2024-02-10 15:17:00,111.82,debit,32
1015,476,2024-06-29 14:13:37,44.8,debit,5
1016,52,2023-09-07 01:42:11,70.33,credit,20
1017,111,2023-04-05 11:10:43,204.88,debit,26
1018,949,2022-07-28 19:17:56,34.22,debit,43
1019,877,2022-12-31 07:03:26,44.29,credit,50
1020,854,2022-12-22 08:13:15,223.98,debit,39
1021,43,2023-10-21 14:45:09,81.45,credit,28
1022,211,2024-04-08 02:38:43,211.0,debit,7
1023,968,2023-12-31 21:10:55,56.3,credit,8
1024,200,2024-04-10 06:11:48,60.97,credit,23
1025,810,2022-06-17 16:15:33,21.95,debit,7
1026,858,2024-02-05 03:35:08,297.73,debit,43
1027,752,2024-03-07 00:09:02,272.51,debit,24
1028,627,2023-02-16 19:55:20,497.86,credit,48
1029,26,2022-03-10 09:53:54,61.79,debit,23
1030,919,2023-06-14 16:23:12,204.86,debit,18
1031,299,2022-09-24 18:03:07,64.33,credit,24
1032,77,2023-12-01 20:43:05,72.68,credit,13
1033,924,2024-02-28 20:59:26,212.63,debit,8
1034,137,2022-02-02 02:32:57,23.43,debit,45
1035,20,2022-05-30 11:40:29,29.86,debit,23
1036,440,2024-03-24 00:18:48,45.35,credit,41
